% Moku:Go Spectrum Analyzer
% Input 1 (on), AC, 30 MHz, 1 MOhm, 10 Vpp
% Input 2 (off), AC, 30 MHz, 1 MOhm, 10 Vpp
% Start freq 9.975 000 MHz, stop freq 10.175 000 MHz, RBW 977.5 Hz (Auto mode), Blackman-Harris window, Video filter off
% Averaging: 16 spectra per frame, 1 frame averages
% Output 1 (off) - 10.000 000 000 000 MHz, 1.000 Vpp
% Output 2 (off) - 20.000 000 000 000 MHz, 1.000 Vpp
% 
% Acquired 2026-05-09 T 13:00:38 +0900
% Frequency (Hz), Input 1 (dBm)
1.009465294192e+07, -9.432482e+01
1.009489136050e+07, -9.320775e+01
1.009512977907e+07, -9.264860e+01
1.009536819765e+07, -9.274957e+01
1.009560661623e+07, -9.318665e+01
1.009584503481e+07, -9.351291e+01
1.009608345339e+07, -9.371474e+01
1.009632187197e+07, -9.425275e+01
1.009656029055e+07, -9.464772e+01
1.009679870913e+07, -9.506150e+01
1.009703712771e+07, -9.544047e+01
1.009727554629e+07, -9.628225e+01
1.009751396487e+07, -9.731683e+01
1.009775238344e+07, -9.724852e+01
1.009799080202e+07, -9.546852e+01
1.009822922060e+07, -9.444864e+01
1.009846763918e+07, -9.415755e+01
1.009870605776e+07, -9.447352e+01
1.009894447634e+07, -9.490482e+01
1.009918289492e+07, -9.500955e+01
1.009942131350e+07, -9.482732e+01
1.009965973208e+07, -9.422986e+01
1.009989815066e+07, -9.355879e+01
1.010013656924e+07, -9.329565e+01
1.010037498781e+07, -9.355896e+01
1.010061340639e+07, -9.415831e+01
1.010085182497e+07, -9.437585e+01
1.010109024355e+07, -9.423035e+01
1.010132866213e+07, -9.396972e+01
1.010156708071e+07, -9.378499e+01
1.010180549929e+07, -9.333954e+01
1.010204391787e+07, -9.255134e+01
1.010228233645e+07, -9.229738e+01
1.010252075503e+07, -9.277243e+01
1.010275917361e+07, -9.327497e+01
1.010299759218e+07, -9.371717e+01
1.010323601076e+07, -9.397037e+01
1.010347442934e+07, -9.378564e+01
1.010371284792e+07, -9.347146e+01
1.010395126650e+07, -9.338380e+01
1.010418968508e+07, -9.342764e+01
1.010442810366e+07, -9.331874e+01
1.010466652224e+07, -9.331881e+01
1.010490494082e+07, -9.358279e+01
1.010514335940e+07, -9.374059e+01
1.010538177798e+07, -9.358294e+01
1.010562019655e+07, -9.325438e+01
1.010585861513e+07, -9.371811e+01
1.010609703371e+07, -9.397131e+01
1.010633545229e+07, -9.327614e+01
1.010657387087e+07, -9.255284e+01
1.010681228945e+07, -9.222217e+01
1.010705070803e+07, -9.255299e+01
1.010728912661e+07, -9.312687e+01
1.010752754519e+07, -9.308468e+01
1.010776596377e+07, -9.279450e+01
1.010800438235e+07, -9.259304e+01
1.010824280092e+07, -9.281507e+01
1.010848121950e+07, -9.308497e+01
1.010871963808e+07, -9.327689e+01
1.010895805666e+07, -9.340726e+01
1.010919647524e+07, -9.314867e+01
1.010943489382e+07, -9.275434e+01
1.010967331240e+07, -9.247484e+01
1.010991173098e+07, -9.203430e+01
1.011015014956e+07, -9.174053e+01
1.011038856814e+07, -9.128334e+01
1.011062698672e+07, -9.099695e+01
1.011086540530e+07, -9.123224e+01
1.011110382387e+07, -9.172278e+01
1.011134224245e+07, -9.235823e+01
1.011158066103e+07, -9.233893e+01
1.011181907961e+07, -9.186836e+01
1.011205749819e+07, -9.138724e+01
1.011229591677e+07, -9.123266e+01
1.011253433535e+07, -9.116488e+01
1.011277275393e+07, -9.080091e+01
1.011301117251e+07, -8.999673e+01
1.011324959109e+07, -8.945286e+01
1.011348800967e+07, -8.928800e+01
1.011372642824e+07, -8.905966e+01
1.011396484682e+07, -8.859499e+01
1.011420326540e+07, -8.773413e+01
1.011444168398e+07, -8.651479e+01
1.011468010256e+07, -8.541957e+01
1.011491852114e+07, -8.506087e+01
1.011515693972e+07, -8.487877e+01
1.011539535830e+07, -8.422403e+01
1.011563377688e+07, -8.336383e+01
1.011587219546e+07, -8.233320e+01
1.011611061404e+07, -8.146163e+01
1.011634903261e+07, -8.021247e+01
1.011658745119e+07, -7.901149e+01
1.011682586977e+07, -7.629760e+01
1.011706428835e+07, -6.112941e+01
1.011730270693e+07, -4.768051e+01
1.011754112551e+07, -3.801709e+01
1.011777954409e+07, -3.103406e+01
1.011801796267e+07, -2.616522e+01
1.011825638125e+07, -2.310790e+01
1.011849479983e+07, -2.170110e+01
1.011873321841e+07, -2.187735e+01
1.011897163698e+07, -2.364493e+01
1.011921005556e+07, -2.708837e+01
1.011944847414e+07, -3.239399e+01
1.011968689272e+07, -3.990701e+01
1.011992531130e+07, -5.029385e+01
1.012016372988e+07, -6.494261e+01
1.012040214846e+07, -7.693777e+01
1.012064056704e+07, -7.846320e+01
1.012087898562e+07, -7.921939e+01
1.012111740420e+07, -8.022810e+01
1.012135582278e+07, -8.140240e+01
1.012159424135e+07, -8.234694e+01
1.012183265993e+07, -8.368083e+01
1.012207107851e+07, -8.492165e+01
1.012230949709e+07, -8.578670e+01
1.012254791567e+07, -8.673735e+01
1.012278633425e+07, -8.758964e+01
1.012302475283e+07, -8.804938e+01
1.012326317141e+07, -8.777072e+01
1.012350158999e+07, -8.789742e+01
1.012374000857e+07, -8.815642e+01
1.012397842715e+07, -8.846042e+01
1.012421684572e+07, -8.893079e+01
1.012445526430e+07, -8.997024e+01
1.012469368288e+07, -9.091822e+01
1.012493210146e+07, -9.153045e+01
1.012517052004e+07, -9.146032e+01
1.012540893862e+07, -9.137343e+01
1.012564735720e+07, -9.132173e+01
1.012588577578e+07, -9.142560e+01
1.012612419436e+07, -9.178096e+01
1.012636261294e+07, -9.236216e+01
1.012660103152e+07, -9.313210e+01
1.012683945009e+07, -9.315336e+01
1.012707786867e+07, -9.273874e+01
1.012731628725e+07, -9.228517e+01
1.012755470583e+07, -9.198307e+01
1.012779312441e+07, -9.222781e+01
1.012803154299e+07, -9.292311e+01
1.012826996157e+07, -9.347822e+01
1.012850838015e+07, -9.345625e+01
1.012874679873e+07, -9.298553e+01
1.012898521731e+07, -9.213314e+01
1.012922363589e+07, -9.172741e+01
1.012946205446e+07, -9.185453e+01
1.012970047304e+07, -9.207683e+01
1.012993889162e+07, -9.192808e+01
1.013017731020e+07, -9.179999e+01
1.013041572878e+07, -9.146147e+01
1.013065414736e+07, -9.144406e+01
1.013089256594e+07, -9.174580e+01
1.013113098452e+07, -9.183661e+01
1.013136940310e+07, -9.190996e+01
1.013160782168e+07, -9.217154e+01
