% Moku:Go Spectrum Analyzer
% Input 1 (on), AC, 30 MHz, 1 MOhm, 10 Vpp
% Input 2 (off), AC, 30 MHz, 1 MOhm, 10 Vpp
% Start freq 9.975 000 MHz, stop freq 10.175 000 MHz, RBW 977.5 Hz (Auto mode), Blackman-Harris window, Video filter off
% Averaging: 16 spectra per frame, 1 frame averages
% Output 1 (off) - 10.000 000 000 000 MHz, 1.000 Vpp
% Output 2 (off) - 20.000 000 000 000 MHz, 1.000 Vpp
% 
% Acquired 2026-05-09 T 12:57:42 +0900
% Frequency (Hz), Input 1 (dBm)
1.013566093752e+07, -9.445877e+01
1.013589935610e+07, -9.458308e+01
1.013613777468e+07, -9.523260e+01
1.013637619326e+07, -9.578962e+01
1.013661461184e+07, -9.584738e+01
1.013685303042e+07, -9.553464e+01
1.013709144900e+07, -9.517899e+01
1.013732986758e+07, -9.486314e+01
1.013756828615e+07, -9.453346e+01
1.013780670473e+07, -9.419188e+01
1.013804512331e+07, -9.372608e+01
1.013828354189e+07, -9.288384e+01
1.013852196047e+07, -9.232588e+01
1.013876037905e+07, -9.219185e+01
1.013899879763e+07, -9.234529e+01
1.013923721621e+07, -9.258063e+01
1.013947563479e+07, -9.284298e+01
1.013971405337e+07, -9.332745e+01
1.013995247195e+07, -9.428848e+01
1.014019089052e+07, -9.512606e+01
1.014042930910e+07, -9.564768e+01
1.014066772768e+07, -9.581916e+01
1.014090614626e+07, -9.536934e+01
1.014114456484e+07, -9.491563e+01
1.014138298342e+07, -9.450924e+01
1.014162140200e+07, -9.405011e+01
1.014185982058e+07, -9.356938e+01
1.014209823916e+07, -9.330619e+01
1.014233665774e+07, -9.334955e+01
1.014257507632e+07, -9.361415e+01
1.014281349489e+07, -9.384098e+01
1.014305191347e+07, -9.421669e+01
1.014329033205e+07, -9.446004e+01
1.014352875063e+07, -9.407397e+01
1.014376716921e+07, -9.368175e+01
1.014400558779e+07, -9.322048e+01
1.014424400637e+07, -9.296751e+01
1.014448242495e+07, -9.292608e+01
1.014472084353e+07, -9.313542e+01
1.014495926211e+07, -9.309319e+01
1.014519768069e+07, -9.341536e+01
1.014543609926e+07, -9.354766e+01
1.014567451784e+07, -9.372726e+01
1.014591293642e+07, -9.424112e+01
1.014615135500e+07, -9.512694e+01
1.014638977358e+07, -9.582000e+01
1.014662819216e+07, -9.602441e+01
1.014686661074e+07, -9.478740e+01
1.014710502932e+07, -9.377292e+01
1.014734344790e+07, -9.357016e+01
1.014758186648e+07, -9.421731e+01
1.014782028506e+07, -9.526141e+01
1.014805870363e+07, -9.582021e+01
1.014829712221e+07, -9.550848e+01
1.014853554079e+07, -9.518070e+01
1.014877395937e+07, -9.481330e+01
1.014901237795e+07, -9.481333e+01
1.014925079653e+07, -9.512734e+01
1.014948921511e+07, -9.504780e+01
1.014972763369e+07, -9.461023e+01
1.014996605227e+07, -9.433841e+01
1.015020447085e+07, -9.386498e+01
1.015044288943e+07, -9.368262e+01
1.015068130801e+07, -9.393443e+01
1.015091972658e+07, -9.436288e+01
1.015115814516e+07, -9.416988e+01
1.015139656374e+07, -9.368272e+01
1.015163498232e+07, -9.307296e+01
1.015187340090e+07, -9.246391e+01
1.015211181948e+07, -9.228925e+01
1.015235023806e+07, -9.248359e+01
1.015258865664e+07, -9.266231e+01
1.015282707522e+07, -9.260236e+01
1.015306549380e+07, -9.264232e+01
1.015330391238e+07, -9.274299e+01
1.015354233095e+07, -9.311533e+01
1.015378074953e+07, -9.381940e+01
1.015401916811e+07, -9.471169e+01
1.015425758669e+07, -9.510128e+01
1.015449600527e+07, -9.476268e+01
1.015473442385e+07, -9.481394e+01
1.015497284243e+07, -9.504838e+01
1.015521126101e+07, -9.512797e+01
1.015544967959e+07, -9.466118e+01
1.015568809817e+07, -9.419423e+01
1.015592651675e+07, -9.431473e+01
1.015616493532e+07, -9.496965e+01
1.015640335390e+07, -9.542622e+01
1.015664177248e+07, -9.576360e+01
1.015688019106e+07, -9.585005e+01
1.015711860964e+07, -9.573502e+01
1.015735702822e+07, -9.526241e+01
1.015759544680e+07, -9.528953e+01
1.015783386538e+07, -9.564978e+01
1.015807228396e+07, -9.582124e+01
1.015831070254e+07, -9.504867e+01
1.015854912112e+07, -9.391198e+01
1.015878753969e+07, -9.317942e+01
1.015902595827e+07, -9.330812e+01
1.015926437685e+07, -9.400518e+01
1.015950279543e+07, -9.461115e+01
1.015974121401e+07, -9.478870e+01
1.015997963259e+07, -9.471219e+01
1.016021805117e+07, -9.448658e+01
1.016045646975e+07, -9.431508e+01
1.016069488833e+07, -9.438819e+01
1.016093330691e+07, -9.484018e+01
1.016117172549e+07, -9.512844e+01
1.016141014406e+07, -9.526271e+01
1.016164856264e+07, -9.499626e+01
1.016188698122e+07, -9.461131e+01
1.016212539980e+07, -9.339519e+01
1.016236381838e+07, -9.262308e+01
1.016260223696e+07, -9.250411e+01
1.016284065554e+07, -9.268322e+01
1.016307907412e+07, -9.303194e+01
1.016331749270e+07, -9.372894e+01
1.016355591128e+07, -9.478894e+01
1.016379432986e+07, -9.526284e+01
1.016403274843e+07, -9.484036e+01
1.016427116701e+07, -9.421880e+01
1.016450958559e+07, -9.382020e+01
1.016474800417e+07, -9.375172e+01
1.016498642275e+07, -9.451164e+01
1.016522484133e+07, -9.579287e+01
1.016546325991e+07, -9.638804e+01
1.016570167849e+07, -9.654344e+01
1.016594009707e+07, -9.585062e+01
1.016617851565e+07, -9.489216e+01
1.016641693423e+07, -9.441300e+01
1.016665535280e+07, -9.426702e+01
1.016689377138e+07, -9.405256e+01
1.016713218996e+07, -9.379742e+01
1.016737060854e+07, -9.348318e+01
1.016760902712e+07, -9.333022e+01
1.016784744570e+07, -9.315865e+01
1.016808586428e+07, -9.322260e+01
1.016832428286e+07, -9.307413e+01
1.016856270144e+07, -9.292815e+01
1.016880112002e+07, -9.301128e+01
1.016903953860e+07, -9.284584e+01
1.016927795717e+07, -9.262337e+01
1.016951637575e+07, -9.286636e+01
1.016975479433e+07, -9.324407e+01
1.016999321291e+07, -9.324408e+01
1.017023163149e+07, -9.320130e+01
1.017047005007e+07, -9.363897e+01
1.017070846865e+07, -9.426714e+01
1.017094688723e+07, -9.489230e+01
1.017118530581e+07, -9.504928e+01
1.017142372439e+07, -9.468732e+01
1.017166214297e+07, -9.426716e+01
1.017190056155e+07, -9.382043e+01
1.017213898012e+07, -9.333033e+01
1.017237739870e+07, -9.276435e+01
1.017261581728e+07, -9.234830e+01
1.017285423586e+07, -9.215697e+01
1.017309265444e+07, -9.258360e+01
1.017333107302e+07, -9.350538e+01
1.017356949160e+07, -9.473814e+01
1.017380791018e+07, -9.556600e+01
1.017404632876e+07, -9.585081e+01
1.017428474734e+07, -9.617528e+01
1.017452316592e+07, -9.635751e+01
1.017476158449e+07, -9.602629e+01
1.017500000307e+07, -9.573576e+01
