% Moku:Go Spectrum Analyzer
% Input 1 (on), AC, 30 MHz, 1 MOhm, 10 Vpp
% Input 2 (off), AC, 30 MHz, 1 MOhm, 10 Vpp
% Start freq 9.975 000 MHz, stop freq 10.175 000 MHz, RBW 977.5 Hz (Auto mode), Blackman-Harris window, Video filter off
% Averaging: 16 spectra per frame, 1 frame averages
% Output 1 (off) - 10.000 000 000 000 MHz, 1.000 Vpp
% Output 2 (off) - 20.000 000 000 000 MHz, 1.000 Vpp
% 
% Acquired 2026-05-09 T 12:52:13 +0900
% Frequency (Hz), Input 1 (dBm)
1.005269127199e+07, -9.316646e+01
1.005292969057e+07, -9.408887e+01
1.005316810915e+07, -9.506767e+01
1.005340652773e+07, -9.520164e+01
1.005364494631e+07, -9.517484e+01
1.005388336489e+07, -9.520191e+01
1.005412178347e+07, -9.496260e+01
1.005436020205e+07, -9.467878e+01
1.005459862063e+07, -9.425754e+01
1.005483703921e+07, -9.394871e+01
1.005507545779e+07, -9.406638e+01
1.005531387636e+07, -9.433083e+01
1.005555229494e+07, -9.450346e+01
1.005579071352e+07, -9.491121e+01
1.005602913210e+07, -9.542164e+01
1.005626755068e+07, -9.599342e+01
1.005650596926e+07, -9.584707e+01
1.005674438784e+07, -9.442977e+01
1.005698280642e+07, -9.349504e+01
1.005722122500e+07, -9.319037e+01
1.005745964358e+07, -9.342908e+01
1.005769806216e+07, -9.411529e+01
1.005793648073e+07, -9.473170e+01
1.005817489931e+07, -9.473183e+01
1.005841331789e+07, -9.423549e+01
1.005865173647e+07, -9.421153e+01
1.005889015505e+07, -9.460542e+01
1.005912857363e+07, -9.460555e+01
1.005936699221e+07, -9.430869e+01
1.005960541079e+07, -9.416405e+01
1.005984382937e+07, -9.411646e+01
1.006008224795e+07, -9.416431e+01
1.006032066653e+07, -9.455598e+01
1.006055908510e+07, -9.545181e+01
1.006079750368e+07, -9.654464e+01
1.006103592226e+07, -9.696383e+01
1.006127434084e+07, -9.686544e+01
1.006151275942e+07, -9.673593e+01
1.006175117800e+07, -9.590820e+01
1.006198959658e+07, -9.470837e+01
1.006222801516e+07, -9.379080e+01
1.006246643374e+07, -9.330082e+01
1.006270485232e+07, -9.277564e+01
1.006294327090e+07, -9.289897e+01
1.006318168947e+07, -9.370010e+01
1.006342010805e+07, -9.523410e+01
1.006365852663e+07, -9.737085e+01
1.006389694521e+07, -9.790621e+01
1.006413536379e+07, -9.620694e+01
1.006437378237e+07, -9.488977e+01
1.006461220095e+07, -9.426293e+01
1.006485061953e+07, -9.414292e+01
1.006508903811e+07, -9.388444e+01
1.006532745669e+07, -9.334573e+01
1.006556587527e+07, -9.300435e+01
1.006580429384e+07, -9.302542e+01
1.006604271242e+07, -9.330267e+01
1.006628113100e+07, -9.358904e+01
1.006651954958e+07, -9.361158e+01
1.006675796816e+07, -9.377024e+01
1.006699638674e+07, -9.416790e+01
1.006723480532e+07, -9.460977e+01
1.006747322390e+07, -9.531773e+01
1.006771164248e+07, -9.611843e+01
1.006795006106e+07, -9.602916e+01
1.006818847964e+07, -9.504916e+01
1.006842689821e+07, -9.400272e+01
1.006866531679e+07, -9.290188e+01
1.006890373537e+07, -9.213073e+01
1.006914215395e+07, -9.198077e+01
1.006938057253e+07, -9.267768e+01
1.006961899111e+07, -9.397986e+01
1.006985740969e+07, -9.542886e+01
1.007009582827e+07, -9.554034e+01
1.007033424685e+07, -9.448633e+01
1.007057266543e+07, -9.377214e+01
1.007081108401e+07, -9.402740e+01
1.007104950259e+07, -9.478970e+01
1.007128792116e+07, -9.505068e+01
1.007152633974e+07, -9.521115e+01
1.007176475832e+07, -9.476439e+01
1.007200317690e+07, -9.443765e+01
1.007224159548e+07, -9.481602e+01
1.007248001406e+07, -9.526573e+01
1.007271843264e+07, -9.559783e+01
1.007295685122e+07, -9.568296e+01
1.007319526980e+07, -9.521195e+01
1.007343368838e+07, -9.479085e+01
1.007367210696e+07, -9.354800e+01
1.007391052553e+07, -9.270004e+01
1.007414894411e+07, -9.244144e+01
1.007438736269e+07, -9.265996e+01
1.007462578127e+07, -9.328522e+01
1.007486419985e+07, -9.391242e+01
1.007510261843e+07, -9.446382e+01
1.007534103701e+07, -9.453849e+01
1.007557945559e+07, -9.484340e+01
1.007581787417e+07, -9.537656e+01
1.007605629275e+07, -9.568441e+01
1.007629471133e+07, -9.565609e+01
1.007653312990e+07, -9.548754e+01
1.007677154848e+07, -9.481814e+01
1.007700996706e+07, -9.414882e+01
1.007724838564e+07, -9.348310e+01
1.007748680422e+07, -9.339525e+01
1.007772522280e+07, -9.386741e+01
1.007796364138e+07, -9.444043e+01
1.007820205996e+07, -9.497483e+01
1.007844047854e+07, -9.497493e+01
1.007867889712e+07, -9.454002e+01
1.007891731570e+07, -9.414968e+01
1.007915573427e+07, -9.366260e+01
1.007939415285e+07, -9.348407e+01
1.007963257143e+07, -9.396117e+01
1.007987099001e+07, -9.494937e+01
1.008010940859e+07, -9.585882e+01
1.008034782717e+07, -9.543375e+01
1.008058624575e+07, -9.451594e+01
1.008082466433e+07, -9.393838e+01
1.008106308291e+07, -9.384583e+01
1.008130150149e+07, -9.407944e+01
1.008153992007e+07, -9.474329e+01
1.008177833864e+07, -9.500269e+01
1.008201675722e+07, -9.532453e+01
1.008225517580e+07, -9.464201e+01
1.008249359438e+07, -9.373201e+01
1.008273201296e+07, -9.320286e+01
1.008297043154e+07, -9.292921e+01
1.008320885012e+07, -9.326749e+01
1.008344726870e+07, -9.419952e+01
1.008368568728e+07, -9.422365e+01
1.008392410586e+07, -9.427201e+01
1.008416252444e+07, -9.441850e+01
1.008440094301e+07, -9.357510e+01
1.008463936159e+07, -9.202514e+01
1.008487778017e+07, -9.075865e+01
1.008511619875e+07, -9.019616e+01
1.008535461733e+07, -9.036433e+01
1.008559303591e+07, -9.100456e+01
1.008583145449e+07, -9.176799e+01
1.008606987307e+07, -9.234923e+01
1.008630829165e+07, -9.288925e+01
1.008654671023e+07, -9.342109e+01
1.008678512881e+07, -9.408177e+01
1.008702354738e+07, -9.401115e+01
1.008726196596e+07, -9.333409e+01
1.008750038454e+07, -9.291040e+01
1.008773880312e+07, -9.301452e+01
1.008797722170e+07, -9.350986e+01
1.008821564028e+07, -9.403515e+01
1.008845405886e+07, -9.439571e+01
1.008869247744e+07, -9.410624e+01
1.008893089602e+07, -9.355467e+01
1.008916931460e+07, -9.340025e+01
1.008940773318e+07, -9.373489e+01
1.008964615176e+07, -9.396539e+01
1.008988457033e+07, -9.371237e+01
1.009012298891e+07, -9.391901e+01
1.009036140749e+07, -9.469601e+01
1.009059982607e+07, -9.503271e+01
1.009083824465e+07, -9.535553e+01
1.009107666323e+07, -9.503290e+01
1.009131508181e+07, -9.427502e+01
1.009155350039e+07, -9.429934e+01
1.009179191897e+07, -9.490216e+01
1.009203033755e+07, -9.552198e+01
1.009226875613e+07, -9.586385e+01
1.009250717470e+07, -9.538363e+01
1.009274559328e+07, -9.482486e+01
1.009298401186e+07, -9.469703e+01
1.009322243044e+07, -9.485086e+01
1.009346084902e+07, -9.434873e+01
1.009369926760e+07, -9.357883e+01
1.009393768618e+07, -9.314345e+01
1.009417610476e+07, -9.346808e+01
1.009441452334e+07, -9.427620e+01
1.009465294192e+07, -9.444733e+01
1.009489136050e+07, -9.362405e+01
1.009512977907e+07, -9.266869e+01
1.009536819765e+07, -9.221822e+01
1.009560661623e+07, -9.247009e+01
1.009584503481e+07, -9.285182e+01
1.009608345339e+07, -9.270935e+01
1.009632187197e+07, -9.252951e+01
1.009656029055e+07, -9.254941e+01
1.009679870913e+07, -9.295545e+01
1.009703712771e+07, -9.378339e+01
1.009727554629e+07, -9.472406e+01
1.009751396487e+07, -9.527624e+01
1.009775238344e+07, -9.500904e+01
1.009799080202e+07, -9.422926e+01
1.009822922060e+07, -9.358050e+01
1.009846763918e+07, -9.299771e+01
1.009870605776e+07, -9.243200e+01
1.009894447634e+07, -9.171881e+01
1.009918289492e+07, -9.148773e+01
1.009942131350e+07, -9.193796e+01
1.009965973208e+07, -9.241280e+01
1.009989815066e+07, -9.229655e+01
1.010013656924e+07, -9.195671e+01
1.010037498781e+07, -9.188303e+01
1.010061340639e+07, -9.173743e+01
1.010085182497e+07, -9.141841e+01
1.010109024355e+07, -9.147087e+01
1.010132866213e+07, -9.223946e+01
1.010156708071e+07, -9.338300e+01
1.010180549929e+07, -9.371677e+01
1.010204391787e+07, -9.333963e+01
1.010228233645e+07, -9.229738e+01
1.010252075503e+07, -9.145386e+01
1.010275917361e+07, -9.092839e+01
1.010299759218e+07, -9.035557e+01
1.010323601076e+07, -8.996419e+01
1.010347442934e+07, -8.957560e+01
1.010371284792e+07, -8.866758e+01
1.010395126650e+07, -8.767424e+01
1.010418968508e+07, -8.752852e+01
1.010442810366e+07, -8.791521e+01
1.010466652224e+07, -8.741817e+01
1.010490494082e+07, -8.624881e+01
1.010514335940e+07, -8.501617e+01
1.010538177798e+07, -8.370472e+01
1.010562019655e+07, -8.246566e+01
1.010585861513e+07, -8.171100e+01
