% Moku:Go Spectrum Analyzer
% Input 1 (on), AC, 30 MHz, 1 MOhm, 10 Vpp
% Input 2 (off), AC, 30 MHz, 1 MOhm, 10 Vpp
% Start freq 9.975 000 MHz, stop freq 10.175 000 MHz, RBW 977.5 Hz (Auto mode), Blackman-Harris window, Video filter off
% Averaging: 16 spectra per frame, 1 frame averages
% Output 1 (off) - 10.000 000 000 000 MHz, 1.000 Vpp
% Output 2 (off) - 20.000 000 000 000 MHz, 1.000 Vpp
% 
% Acquired 2026-05-09 T 13:02:50 +0900
% Frequency (Hz), Input 1 (dBm)
1.007867889712e+07, -9.591647e+01
1.007891731570e+07, -9.537797e+01
1.007915573427e+07, -9.474224e+01
1.007939415285e+07, -9.479359e+01
1.007963257143e+07, -9.560101e+01
1.007987099001e+07, -9.594630e+01
1.008010940859e+07, -9.535105e+01
1.008034782717e+07, -9.484556e+01
1.008058624575e+07, -9.431909e+01
1.008082466433e+07, -9.370858e+01
1.008106308291e+07, -9.341876e+01
1.008130150149e+07, -9.339695e+01
1.008153992007e+07, -9.359623e+01
1.008177833864e+07, -9.398549e+01
1.008201675722e+07, -9.444222e+01
1.008225517580e+07, -9.492429e+01
1.008249359438e+07, -9.535210e+01
1.008273201296e+07, -9.508243e+01
1.008297043154e+07, -9.417535e+01
1.008320885012e+07, -9.335413e+01
1.008344726870e+07, -9.301273e+01
1.008368568728e+07, -9.307585e+01
1.008392410586e+07, -9.335444e+01
1.008416252444e+07, -9.387024e+01
1.008440094301e+07, -9.422395e+01
1.008463936159e+07, -9.408088e+01
1.008487778017e+07, -9.371032e+01
1.008511619875e+07, -9.348655e+01
1.008535461733e+07, -9.311882e+01
1.008559303591e+07, -9.295107e+01
1.008583145449e+07, -9.309786e+01
1.008606987307e+07, -9.353126e+01
1.008630829165e+07, -9.415287e+01
1.008654671023e+07, -9.490006e+01
1.008678512881e+07, -9.511074e+01
1.008702354738e+07, -9.454360e+01
1.008726196596e+07, -9.412943e+01
1.008750038454e+07, -9.401135e+01
1.008773880312e+07, -9.408216e+01
1.008797722170e+07, -9.451907e+01
1.008821564028e+07, -9.511132e+01
1.008845405886e+07, -9.505829e+01
1.008869247744e+07, -9.466998e+01
1.008893089602e+07, -9.451945e+01
1.008916931460e+07, -9.500578e+01
1.008940773318e+07, -9.516525e+01
1.008964615176e+07, -9.484946e+01
1.008988457033e+07, -9.497978e+01
1.009012298891e+07, -9.511209e+01
1.009036140749e+07, -9.497997e+01
1.009059982607e+07, -9.505915e+01
1.009083824465e+07, -9.503280e+01
1.009107666323e+07, -9.490188e+01
1.009131508181e+07, -9.498035e+01
1.009155350039e+07, -9.563423e+01
1.009179191897e+07, -9.577695e+01
1.009203033755e+07, -9.552198e+01
1.009226875613e+07, -9.560626e+01
1.009250717470e+07, -9.615941e+01
1.009274559328e+07, -9.704465e+01
1.009298401186e+07, -9.741875e+01
1.009322243044e+07, -9.606999e+01
1.009346084902e+07, -9.508678e+01
1.009369926760e+07, -9.469730e+01
1.009393768618e+07, -9.498135e+01
1.009417610476e+07, -9.514034e+01
1.009441452334e+07, -9.541188e+01
1.009465294192e+07, -9.577804e+01
1.009489136050e+07, -9.625095e+01
1.009512977907e+07, -9.678332e+01
1.009536819765e+07, -9.675117e+01
1.009560661623e+07, -9.546765e+01
1.009584503481e+07, -9.442313e+01
1.009608345339e+07, -9.408539e+01
1.009632187197e+07, -9.399132e+01
1.009656029055e+07, -9.399141e+01
1.009679870913e+07, -9.399150e+01
1.009703712771e+07, -9.435006e+01
1.009727554629e+07, -9.399167e+01
1.009751396487e+07, -9.349138e+01
1.009775238344e+07, -9.335986e+01
1.009799080202e+07, -9.325178e+01
1.009822922060e+07, -9.338183e+01
1.009846763918e+07, -9.369295e+01
1.009870605776e+07, -9.403914e+01
1.009894447634e+07, -9.430209e+01
1.009918289492e+07, -9.411021e+01
1.009942131350e+07, -9.364817e+01
1.009965973208e+07, -9.318811e+01
1.009989815066e+07, -9.297736e+01
1.010013656924e+07, -9.320965e+01
1.010037498781e+07, -9.342635e+01
1.010061340639e+07, -9.327423e+01
1.010085182497e+07, -9.327432e+01
1.010109024355e+07, -9.362628e+01
1.010132866213e+07, -9.454900e+01
1.010156708071e+07, -9.598422e+01
1.010180549929e+07, -9.659409e+01
1.010204391787e+07, -9.601388e+01
1.010228233645e+07, -9.435191e+01
1.010252075503e+07, -9.342708e+01
1.010275917361e+07, -9.310423e+01
1.010299759218e+07, -9.291616e+01
1.010323601076e+07, -9.289559e+01
1.010347442934e+07, -9.289567e+01
1.010371284792e+07, -9.329687e+01
1.010395126650e+07, -9.425542e+01
1.010418968508e+07, -9.530573e+01
1.010442810366e+07, -9.625430e+01
1.010466652224e+07, -9.643854e+01
1.010490494082e+07, -9.575293e+01
1.010514335940e+07, -9.501158e+01
1.010538177798e+07, -9.442644e+01
1.010562019655e+07, -9.358302e+01
1.010585861513e+07, -9.269254e+01
1.010609703371e+07, -9.205181e+01
1.010633545229e+07, -9.210822e+01
1.010657387087e+07, -9.302136e+01
1.010681228945e+07, -9.457581e+01
1.010705070803e+07, -9.592734e+01
1.010728912661e+07, -9.589822e+01
1.010752754519e+07, -9.601567e+01
1.010776596377e+07, -9.643954e+01
1.010800438235e+07, -9.708330e+01
1.010824280092e+07, -9.803573e+01
1.010848121950e+07, -9.785138e+01
1.010871963808e+07, -9.669161e+01
1.010895805666e+07, -9.595723e+01
1.010919647524e+07, -9.569714e+01
1.010943489382e+07, -9.566878e+01
1.010967331240e+07, -9.555605e+01
1.010991173098e+07, -9.528036e+01
1.011015014956e+07, -9.506595e+01
1.011038856814e+07, -9.552829e+01
1.011062698672e+07, -9.669220e+01
1.011086540530e+07, -9.682095e+01
1.011110382387e+07, -9.598728e+01
1.011134224245e+07, -9.530797e+01
1.011158066103e+07, -9.528086e+01
1.011181907961e+07, -9.604658e+01
1.011205749819e+07, -9.669262e+01
1.011229591677e+07, -9.653447e+01
1.011253433535e+07, -9.604679e+01
1.011277275393e+07, -9.604685e+01
1.011301117251e+07, -9.650338e+01
1.011324959109e+07, -9.656616e+01
1.011348800967e+07, -9.619656e+01
1.011372642824e+07, -9.590016e+01
1.011396484682e+07, -9.547366e+01
1.011420326540e+07, -9.490969e+01
1.011444168398e+07, -9.488379e+01
1.011468010256e+07, -9.520070e+01
1.011491852114e+07, -9.541861e+01
1.011515693972e+07, -9.533634e+01
1.011539535830e+07, -9.509400e+01
1.011563377688e+07, -9.501474e+01
1.011587219546e+07, -9.498852e+01
1.011611061404e+07, -9.465398e+01
1.011634903261e+07, -9.425917e+01
1.011658745119e+07, -9.404475e+01
1.011682586977e+07, -9.397449e+01
1.011706428835e+07, -9.435641e+01
1.011730270693e+07, -9.462909e+01
1.011754112551e+07, -9.395136e+01
1.011777954409e+07, -8.794248e+01
1.011801796267e+07, -8.031406e+01
1.011825638125e+07, -7.477149e+01
1.011849479983e+07, -7.119022e+01
1.011873321841e+07, -6.932491e+01
1.011897163698e+07, -6.906374e+01
1.011921005556e+07, -7.038198e+01
1.011944847414e+07, -7.333833e+01
1.011968689272e+07, -7.808009e+01
1.011992531130e+07, -8.483102e+01
1.012016372988e+07, -9.247778e+01
1.012040214846e+07, -9.402225e+01
1.012064056704e+07, -9.356505e+01
1.012087898562e+07, -9.369978e+01
1.012111740420e+07, -9.418833e+01
1.012135582278e+07, -9.542032e+01
1.012159424135e+07, -9.590226e+01
1.012183265993e+07, -9.604929e+01
1.012207107851e+07, -9.599026e+01
1.012230949709e+07, -9.533822e+01
1.012254791567e+07, -9.504290e+01
1.012278633425e+07, -9.455529e+01
1.012302475283e+07, -9.388318e+01
1.012326317141e+07, -9.354346e+01
1.012350158999e+07, -9.336759e+01
1.012374000857e+07, -9.358812e+01
1.012397842715e+07, -9.418903e+01
1.012421684572e+07, -9.506975e+01
1.012445526430e+07, -9.578714e+01
1.012469368288e+07, -9.653774e+01
1.012493210146e+07, -9.705458e+01
1.012517052004e+07, -9.712145e+01
1.012540893862e+07, -9.641338e+01
1.012564735720e+07, -9.542135e+01
1.012588577578e+07, -9.428572e+01
1.012612419436e+07, -9.372369e+01
1.012636261294e+07, -9.372374e+01
1.012660103152e+07, -9.372380e+01
1.012683945009e+07, -9.363361e+01
1.012707786867e+07, -9.345594e+01
1.012731628725e+07, -9.336848e+01
1.012755470583e+07, -9.339033e+01
1.012779312441e+07, -9.343414e+01
1.012803154299e+07, -9.347817e+01
1.012826996157e+07, -9.341233e+01
1.012850838015e+07, -9.356690e+01
1.012874679873e+07, -9.419012e+01
1.012898521731e+07, -9.536711e+01
1.012922363589e+07, -9.614039e+01
